gvkey,datadate,ticker,cusip,conm,saleq,revtq,cogsq,xsgaq,oiadpq,txtq,piq,atq,gross_margin,marketing_effi,roic,adj_price,rev_growth_yoy
007682,2017-06-30,NANO,630077105,NANOMETRICS INC,64.427,64.427,29.055,22.619,11.055,2.622,10.91,312.392,0.5490244773154113,2.8483575754896324,0.7697664669099146,25.29,0.15528897017949683
011124,2017-06-30,VECO,922417100,VEECO INSTRUMENTS INC,112.218,112.218,65.537,41.315,-4.255,-13.341,-34.158,1369.669,0.4159849578498993,2.7161563596756624,0.07591591628931947,27.85,0.48932951106864153
017386,2017-06-30,SPVNF,84761T869,SPECTRA7 MICROSYSTEMS INC,3.082,3.082,1.124,3.121,-1.553,0.0,-1.755,12.356,0.6353017521090201,0.987504005126562,0.8849002849002849,,0.18538461538461526
023119,2017-06-30,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,136.099,136.099,87.423,27.951,19.115,0.186,22.71,492.422,0.35765141551370694,4.869199670852564,0.8348059822691137,20.0,0.09095645761190196
029191,2017-06-30,ICHR,G4740B105,ICHOR HOLDINGS LTD,159.733,159.733,133.578,9.72,13.735,0.473,10.943,330.989,0.16374199445324386,16.43343621399177,1.2008881157993734,20.16,0.6749646096576314
029722,2017-06-30,DSPG,23332B106,DSP GROUP INC,31.301,31.301,17.229,14.963,-0.891,0.113,-0.473,184.189,0.4495703012683301,2.091893336897681,2.3337430552141205,11.6,-0.13447074438668294
160213,2017-06-30,GSIT,36241U106,GSI TECHNOLOGY INC,10.687,10.687,4.777,7.093,-1.489,0.081,-1.431,101.47,0.5530083278749883,1.5066967432680107,1.0994290837651464,7.86,-0.17449405221690095
158741,2017-06-30,SMICY,81663N206,SEMICONDUCTOR MFG INTL CORP,751.193,751.193,385.247,105.567,19.334,2.856,36.172,10801.65,0.4871531017994044,7.115793761307985,0.4922996458281956,,0.08833692397072812
061814,2017-06-30,BESIY,073320103,BE SEMICONDUCTOR INDUSTRIES,201.818,201.818,84.809,38.579,74.447,9.816,71.336,705.795,0.579774846644006,5.231291635345654,0.9000072774364921,,0.7183458352135823
008864,2017-06-30,ASYS,032332504,AMTECH SYSTEMS INC,47.76,47.76,31.642,11.531,3.971,0.986,3.827,148.439,0.3374790619765494,4.141878414708178,0.7702898873809917,8.44,0.43242756883210354
061214,2017-06-30,ASML,N07059210,ASML HOLDING NV,2536.487,2536.487,1264.103,502.711,643.263,94.696,659.025,19709.193,0.5016323758016501,5.045616666434592,0.8358284715575155,130.31,0.3554149814066998
006532,2017-07-31,XCRA,98400J108,XCERRA CORP,126.926,126.926,67.898,38.628,18.851,4.294,16.711,438.613,0.4650583804736618,3.285854820337579,0.8381971814467264,9.71,0.3912138018721092
117768,2017-07-31,NVDA,67066G104,NVIDIA CORP,2230.0,2230.0,879.0,614.0,688.0,101.0,685.0,9402.0,0.6058295964125561,3.6319218241042344,0.8562885609249294,4.06274975,0.561624649859944
137310,2017-07-31,MRVL,573874104,MARVELL TECHNOLOGY INC,604.75,604.75,218.063,236.53,128.648,-3.899,131.551,4587.45,0.6394162877221993,2.5567581279330316,1.006917156598304,15.56,0.012394826448992813
013200,2017-07-31,PLAB,719405102,PHOTRONICS INC,111.579,111.579,68.022,16.45,5.267,0.333,5.132,1008.598,0.3903691554862474,6.782917933130699,0.9597116635248762,10.05,-0.09439245509662453
015420,2017-07-31,AMBA,G037AX101,AMBARELLA INC,71.63,71.63,25.527,39.5,5.305,2.226,5.529,513.446,0.6436269719391317,1.8134177215189873,0.5731928733289781,50.05,0.09959780172546129
001632,2017-07-31,ADI,032654105,ANALOG DEVICES INC,1433.902,1433.902,442.134,451.548,337.765,57.882,126.798,21114.995,0.6916567519956036,3.1755250826047288,1.4478044276372588,79.01,0.6489384089761738
001704,2017-07-31,AMAT,038222105,APPLIED MATERIALS INC,3744.0,3744.0,1947.0,671.0,1024.0,53.0,978.0,19078.0,0.47996794871794873,5.57973174366617,0.9902936170390723,44.31,0.3271889400921659
180711,2017-07-31,AVGO,11135F101,BROADCOM INC,4463.0,4463.0,1546.0,,,39.0,548.0,49942.0,0.6535962357158862,,,24.666,0.17695147679324896
009599,2017-07-31,SMTC,816850101,SEMTECH CORP,153.127,153.127,55.774,65.227,20.334,4.095,16.659,1061.382,0.6357663899900083,2.347601453385868,0.920561675550656,39.6,0.12667113037208177
007343,2017-08-31,MU,595112103,MICRON TECHNOLOGY INC,6138.0,6138.0,1944.0,640.0,2483.0,-47.0,2322.0,35336.0,0.6832844574780058,9.590625,1.090981407664099,31.97,0.9079888094497979
009799,2017-08-31,SODI,834256208,SOLITRON DEVICES INC,2.413,2.413,3.532,1.186,0.695,0.0,0.686,,-0.4637380853709076,2.0345699831365938,1.0131195335276968,,0.28693333333333326
065286,2017-08-31,AEHR,00760J108,AEHR TEST SYSTEMS,6.97,6.97,3.963,2.746,0.172,-0.005,0.005,31.599,0.43142037302725966,2.5382374362709395,68.8,3.36,0.3106430989093645
031494,2017-08-31,PENG,706915105,PENGUIN SOLUTIONS INC,223.019,223.019,170.142,24.468,20.569,3.758,-6.451,480.028,0.23709639089046225,9.114721268595718,-5.045942510562376,,0.5254273226585318
185380,2017-08-31,LEDS,816645204,SEMILEDS CORP,2.571,2.571,2.179,0.988,-0.843,0.0,-0.673,17.67,0.15246985608712563,2.6022267206477734,1.2526002971768202,1.72,0.3653744025491239
184702,2017-09-30,NPTN,64051T100,NEOPHOTONICS CORP,71.121,71.121,53.105,26.37,-15.691,-1.195,-19.382,397.989,0.25331477341432207,2.697042093287827,0.7596516941653102,5.56,-0.32626323866542883
006509,2017-09-30,KLIC,501242101,KULICKE & SOFFA INDUSTRIES,215.892,215.892,105.962,61.731,43.681,2.539,43.763,1171.107,0.5091897800752228,3.4973028138212565,0.9402179329068344,21.57,0.48029401278077954
184182,2017-09-30,JKS,47759T100,JINKOSOLAR HOLDING CO,1003.12,1003.12,882.883,106.035,14.202,0.585,2.565,4455.629,0.11986302735465348,9.46027255151601,4.274053554939981,24.95,0.26356309879805817
184551,2017-09-30,MXL,57776J100,MAXLINEAR INC,113.581,113.581,40.251,47.241,4.747,-6.276,-15.443,877.014,0.6456185453552971,2.404288647573083,-0.18246649097156123,23.75,0.17915576595656324
184604,2017-09-30,AOSL,G6331P104,ALPHA AND OMEGA SEMICONDUCTO,104.858,104.858,70.35,22.94,4.59,1.274,4.613,492.582,0.32909267771653095,4.570967741935484,0.7202150549660572,16.49,0.07699102319179985
184725,2017-09-30,NXPI,N6596X109,NXP SEMICONDUCTORS NV,2387.0,2387.0,996.0,637.0,217.0,-30.0,93.0,23793.0,0.5827398408043569,3.7472527472527473,3.086021505376344,113.09,-0.03321182665046574
315629,2017-09-30,IMOS,16965P202,CHIPMOS TECHNOLOGIES INC,146.719,146.719,96.788,12.788,12.52,2.018,9.554,1114.765,0.3403172049973078,11.473177979355645,1.0336529412772606,22.731470968546564,-0.0884187635911774
270705,2017-09-30,HIMX,43289P106,HIMAX TECHNOLOGIES INC,197.146,197.146,142.106,46.972,3.396,0.621,3.751,758.508,0.27918395503839794,4.197096142382696,0.7554711616580553,10.93,-0.09599644168909716
177629,2017-09-30,YGEHY,98584B202,YINGLI GREEN ENERGY HLDGS CO,252.304,252.304,228.119,37.787,-33.811,-0.047,-362.579,1667.372,0.09585658570613229,6.6770053192897025,0.09323931387123115,,0.15272047771122588
177426,2017-09-30,POET,73044W302,POET TECHNOLOGIES INC,0.715,0.715,0.348,3.501,-3.693,-0.074,-3.688,26.877,0.5132867132867133,0.20422736361039703,0.9812634692571558,,-0.1695702671312428
177225,2017-09-30,CAVM,14964U108,CAVIUM INC,251.987,251.987,63.066,132.304,5.228,0.486,-5.728,1563.68,0.7497251842356947,1.9046060587737332,-0.9901495837364627,65.94,0.4988252648358642
185112,2017-09-30,IPHI,45772F107,INPHI CORP,84.511,84.511,19.417,49.573,-4.402,-10.182,-58.948,933.607,0.7702429269562542,1.7047788110463358,0.0617773141493142,39.69,0.1945017667844522
028087,2017-09-30,MRAM,30041T104,EVERSPIN TECHNOLOGIES INC,9.008,9.008,3.426,10.563,-5.308,0.0,-5.446,34.53,0.6196714031971581,0.8527880337025466,0.9746603011384503,17.09,0.25739810161920706
110039,2017-09-30,AMKR,031652100,AMKOR TECHNOLOGY INC,1148.884,1148.884,766.897,118.409,115.479,21.263,81.721,4412.269,0.33248526396050426,9.702674627773227,1.0454167301638435,10.55,0.05789059809542052
110760,2017-09-30,AXTI,00246W103,AXT INC,28.168,28.168,15.924,5.894,5.239,0.181,4.746,199.622,0.43467764839534223,4.779097387173397,1.0617779756066679,9.15,0.28785662033650317
114370,2017-09-30,IXYS,46600W106,IXYS CORP,87.684,87.684,58.859,18.822,7.368,1.07,4.533,462.978,0.3287372838830345,4.658591010519605,1.2417399983034918,23.7,0.11516107288659394
114698,2017-09-30,EMAN,29076N206,EMAGIN CORP,4.28,4.28,3.607,3.361,-3.083,0.0,-2.639,25.122,0.1572429906542056,1.2734305266289796,1.1682455475558924,2.25,-0.00580720092915199
115751,2017-09-30,DNXWF,26817E107,DYNEX POWER INC,13.119,13.119,10.659,1.521,-0.22,0.02,0.031,61.415,0.18751429224788474,8.62524654832347,-2.518210197710718,,0.1841321418900621
119275,2017-09-30,MKSI,55306N104,MKS INC,486.267,486.267,249.119,103.895,113.123,25.377,101.371,2370.345,0.48769091877507625,4.6803696039270415,0.8365709066423145,94.45,0.27743130352545564
184155,2017-09-30,DQ,23703Q203,DAQO NEW ENERGY CORP,72.973,72.973,46.105,4.063,22.805,4.218,18.867,709.377,0.3681909747440834,17.960374107802117,0.9384958503450053,5.804,0.29258701620759897
006304,2017-09-30,KLAC,482480100,KLA CORP,969.581,969.581,337.43,251.509,365.36,55.216,336.152,5690.398,0.6519836919246561,3.855054888691856,0.9083578927924626,106.0,0.29161565688388946
176661,2017-09-30,JASO,466090206,JA SOLAR HOLDINGS CO LTD,679.511,679.511,598.956,54.094,26.461,1.987,8.682,3130.908,0.11854848560214624,12.561670425555514,2.350267370243524,7.62,0.0952770869163655
176305,2017-09-30,HQCL,41135V301,HANWHA Q CELLS CO LTD,543.0,543.0,479.8,52.6,10.6,2.5,7.5,2282.9,0.11639042357274401,10.32319391634981,0.9422222222222222,8.21,-0.23283413393614005
006565,2017-09-30,LRCX,512807306,LAM RESEARCH CORP,2478.14,2478.14,1266.068,438.056,694.874,97.03,687.72,12398.626,0.489105538831543,5.657130595175046,0.8678454115845876,18.503999,0.5180783855125428
007346,2017-09-30,MSCC,595137100,MICROSEMI CORP,475.3,475.3,158.3,173.3,80.8,-48.7,53.3,4323.1,0.666947191247633,2.7426428159261396,2.901062695141311,51.48,0.055987558320373276
007682,2017-09-30,NANO,630077105,NANOMETRICS INC,56.675,56.675,24.21,22.983,7.815,1.756,7.52,321.403,0.5728275253639171,2.465953095766436,0.7965577608646446,28.8,-0.0347276629083354
008864,2017-09-30,ASYS,032332504,AMTECH SYSTEMS INC,54.677,54.677,34.463,11.555,8.037,0.474,7.793,191.623,0.3696984106662765,4.731890956295976,0.9685819310709785,11.98,0.2892782192459149
024800,2017-09-30,QCOM,747525103,QUALCOMM INC,5882.0,5882.0,2255.0,2139.0,1091.0,265.0,434.0,65486.0,0.6166269976198572,2.749883122954652,0.9788857270275436,51.84,-0.04883570504527812
025166,2017-09-30,KOPN,500600101,KOPIN CORP,6.139,6.139,4.176,9.833,-8.605,0.004,-8.299,95.053,0.3197589183906174,0.6243262483474016,1.0373716697974593,4.17,0.05954435623058352
025274,2017-09-30,OLED,91347P105,UNIVERSAL DISPLAY CORP,61.683,61.683,13.989,25.166,15.79,3.137,16.657,727.17,0.7732114196780312,2.4510450607963126,0.7694231520223976,128.85001,1.0415370358112135
031142,2017-09-30,STM,861012102,STMICROELECTRONICS NV,2136.0,2136.0,1126.0,552.0,293.0,29.0,266.0,9761.0,0.47284644194756553,3.869565217391304,0.9814150036746,19.42,0.18864774624373948
031255,2017-09-30,TSEM,M87915274,TOWER SEMICONDUCTOR LTD,354.557,354.557,210.425,33.916,55.202,-3.334,50.907,1552.258,0.4065129161178598,10.453974525297795,1.1553870397989332,30.75,0.08690134239092129
064766,2017-09-30,RMBS,750917106,RAMBUS INC,99.134,99.134,5.861,62.948,16.578,6.236,13.931,824.128,0.9408780035104001,1.5748554362330813,0.6573189835744131,13.35,0.10326637360191415
064853,2017-09-30,QRVO,74736K101,QORVO INC,821.583,821.583,393.681,189.032,59.63,-0.267,35.652,6478.08,0.5208262585764311,4.346264124592661,1.685082820116506,70.68,-0.04986133887206867
064915,2017-09-30,INTT,461147100,INTEST CORP,17.352,17.352,7.762,6.573,2.223,0.823,2.841,60.214,0.5526740433379438,2.639890460976723,0.5557995069184185,8.3,0.6032523329945487
065036,2017-09-30,QUIK,74837P405,QUICKLOGIC CORP,2.972,2.972,1.374,4.721,-3.455,0.077,-3.473,27.521,0.5376850605652759,0.6295276424486338,1.0168732857453522,23.52018816150529,0.05802776788892827
066032,2017-09-30,POWI,739276103,POWER INTEGRATIONS INC,111.255,111.255,49.749,39.14,16.059,0.448,16.954,624.483,0.5528380746932722,2.8424885028104243,0.9221805990406644,36.6,0.09476014760147589
138961,2017-09-30,OIIM,67107W100,O2MICRO INTERNATIONAL LTD,15.52,15.52,7.707,9.542,-1.729,0.229,-1.146,87.774,0.5034149484536082,1.6264933976105638,1.8102079012210313,1.77,0.07442021460713044
141278,2017-09-30,MOSY,619718307,MOSYS INC,2.453,2.453,1.072,2.652,-1.483,0.004,-1.739,21.795,0.5629841011006931,0.9249622926093515,0.8547505208951626,765.4399999999999,0.5594405594405594
142814,2017-09-30,SYNA,87157D109,SYNAPTICS INC,417.4,417.4,275.7,127.4,-17.1,3.2,-23.3,1477.1,0.33948251078102537,3.2762951334379906,0.8346994787157619,39.18,0.08078715691351634
144437,2017-09-30,PDFS,693282105,PDF SOLUTIONS INC,26.516,26.516,10.882,13.335,0.794,-0.27,0.321,221.97,0.5896062754563283,1.9884514435695537,4.554051299967974,15.49,-0.027257052716534114
175404,2017-09-30,FSLR,336433107,FIRST SOLAR INC,1087.026,1087.026,765.626,84.02,207.78,7.58,213.327,7054.693,0.2956691008310749,12.937705308259938,0.93938928356508,45.88,0.595573600126821
175982,2017-09-30,CSIQ,136635109,CANADIAN SOLAR INC,912.223,912.223,728.622,103.43,56.371,6.166,19.757,6048.09,0.20126767248797717,8.819713816107512,1.96275074954133,16.84,0.3877871119481775
176363,2017-09-30,MLNX,M51363113,MELLANOX TECHNOLOGIES LTD,225.699,225.699,54.011,139.068,6.87,2.117,5.52,1470.74,0.7606945533653229,1.6229398567607214,0.7672564193446755,47.15,0.006636605697311948
264416,2017-09-30,UCTT,90385V107,ULTRA CLEAN HOLDINGS INC,242.61,242.61,198.605,18.203,23.262,3.527,23.243,500.753,0.18138164131734058,13.328022853375817,0.8489487954388704,30.62,0.6599614105669365
032638,2017-09-30,ACMR,00108J109,ACM RESEARCH INC,4.891,4.891,2.627,3.509,-1.31,-0.278,-1.56,61.056,0.4628910243304028,1.3938444001139927,0.6900969756738987,1.59,-0.0026508972267536013
216019,2017-09-30,AIIXY,009606203,AIXTRON SE,79.334,79.334,44.485,25.003,6.697,0.594,4.616,500.981,0.4392694179040512,3.172979242490901,1.2641271675041825,,0.33556674130065156
026187,2017-09-30,IOTS,00687D101,ADESTO TECHNOLOGIES CORP,15.239,15.239,7.413,7.955,-0.798,0.017,-0.98,58.383,0.5135507579237483,1.9156505342551855,0.8284110787172012,7.85,0.36305903398926676
006008,2017-09-30,INTC,458140100,INTEL CORP,16149.0,16149.0,4052.0,4758.0,5284.0,1414.0,5930.0,127088.0,0.7490866307511301,3.3940731399747794,0.6785898438499754,38.08,0.023513753327417897
006003,2017-09-30,IDTI,458118106,INTEGRATED DEVICE TECH INC,204.398,204.398,68.648,88.161,30.642,-0.031,18.649,1416.028,0.6641454417362205,2.318462812354669,1.6458220716527843,26.58,0.11050261057595656
003969,2017-09-30,DIOD,254543101,DIODES INC,285.247,285.247,166.776,63.904,30.471,5.052,19.83,1540.589,0.41532776856548886,4.463679894842263,1.1451356652575637,29.93,0.13782938562550373
003158,2017-09-30,COHU,192576106,COHU INC,93.651,93.651,54.161,25.328,11.77,1.837,10.592,404.464,0.42167195224824083,3.697528427037271,0.9184947305325344,23.84,0.3521852755598549
126423,2017-09-30,ONTO,683344105,ONTO INNOVATION INC,66.92,66.92,30.73,22.122,12.517,8.294,25.663,387.544,0.5407949790794979,3.0250429436759787,0.3301111697382501,,0.08564105059943872
026709,2017-09-30,VSM,92532W103,VERSUM MATERIALS INC,294.5,294.5,158.4,43.5,79.1,11.6,57.7,1246.8,0.46213921901528016,6.7701149425287355,1.095281576552358,38.82,0.18558776167471813
001161,2017-09-30,AMD,007903107,ADVANCED MICRO DEVICES,1584.0,1584.0,977.0,452.0,119.0,22.0,83.0,3586.0,0.3832070707070707,3.504424778761062,1.0537088111482074,12.75,0.21193573068094884
001327,2017-09-30,SWKS,83088M102,SKYWORKS SOLUTIONS INC,984.6,984.6,425.3,147.9,346.0,66.4,347.7,4573.6,0.5680479382490351,6.657200811359027,0.8050752018544313,101.9,0.17859707924347634
002581,2017-09-30,CVV,126601103,CVD EQUIPMENT CORP,10.832,10.832,6.023,2.714,1.889,0.508,1.904,45.803,0.4439623338257016,3.991156963890936,0.7274170697690842,11.0,1.2178542178542178
016401,2017-09-30,CRUS,172755100,CIRRUS LOGIC INC,425.537,425.537,194.82,120.394,90.888,17.197,90.497,1455.767,0.5421784709672719,3.5345366048141935,0.8134711525917545,53.32,-0.007190535183927982
016597,2017-09-30,LSCC,518415104,LATTICE SEMICONDUCTOR CORP,91.971,91.971,32.209,46.81,-2.142,-0.331,-43.383,661.497,0.6497917821922128,1.9647724845118564,0.04899746782861162,5.21,-0.18771472731287253
018509,2017-09-30,IPWR,451622203,IDEAL POWER INC,0.445,0.445,0.304,2.218,-2.191,0.0,-2.217,15.275,0.31685393258426964,0.2006311992786294,0.9882724402345512,25.9,0.013667425968109326
018870,2017-09-30,OPVS,63009W108,NANOFLEX POWER CORP,0.081,0.081,0.079,0.938,-0.938,0.0,-2.083,0.092,0.024691358024691357,0.08635394456289978,0.45031204992798846,,-0.04705882352941182
001166,2017-09-30,ASMIY,N07045102,ASM INTERNATIONAL NV,225.304,225.304,122.784,61.111,27.073,3.147,55.044,2478.071,0.4550296488300252,3.6867994305444194,0.463723029345515,,0.3422617274536204
023119,2017-09-30,SEDG,83417M104,SOLAREDGE TECHNOLOGIES INC,166.552,166.552,106.696,32.658,25.396,0.091,28.062,549.206,0.35938325567990775,5.099883642599057,0.9020613411984229,28.55,0.29628591886927547
029191,2017-09-30,ICHR,G4740B105,ICHOR HOLDINGS LTD,164.519,164.519,136.373,10.892,14.088,-6.556,7.742,369.778,0.17108054388854782,15.104572163055453,3.360611442075923,26.8,0.5566625980489559
061214,2017-09-30,ASML,N07059210,ASML HOLDING NV,3053.722,3053.722,1610.578,526.849,788.144,107.513,802.535,20668.497,0.47258525825206094,5.796199670114207,0.8505036109289144,171.2,0.45237452034936254
137602,2017-09-30,ACLS,054540208,AXCELIS TECHNOLOGIES INC,104.482,104.482,63.411,25.916,13.835,1.014,12.855,383.105,0.3930916330085565,4.031563512887791,0.9913417178501616,27.35,0.5915003808073114
137573,2017-09-30,ENTG,29362U104,ENTEGRIS INC,345.591,345.591,172.035,77.694,70.026,9.248,50.15,1757.749,0.5022005781400557,4.448104100702757,1.1388381026412289,28.85,0.1648140158817899
135788,2017-09-30,CEVA,157210105,CEVA INC,24.044,24.044,1.202,15.799,6.21,1.181,7.031,267.175,0.9500083180835136,1.5218684726881448,0.7348746568243475,42.8,0.347304718144122
135044,2017-09-30,PXLW,72581M404,PIXELWORKS INC,18.758,18.758,7.683,8.848,1.011,-0.2,-4.906,70.479,0.5904147563706152,2.1200271247739604,-0.19767329005856368,4.71,0.37360867018160504
134932,2017-09-30,ON,682189105,ON SEMICONDUCTOR CORP,1390.9,1390.9,774.0,298.0,191.2,59.4,168.3,6861.3,0.44352577467826587,4.6674496644295305,0.7351018838908112,18.47,0.4627195288673889
133905,2017-09-30,NVMI,M7516K103,NOVA LTD,54.058,54.058,20.241,17.636,14.602,3.726,15.228,272.155,0.6255688334751563,3.065207530052166,0.7242691235070894,28.11,0.22691783931003173
029722,2017-09-30,DSPG,23332B106,DSP GROUP INC,34.277,34.277,18.695,15.332,0.25,0.054,0.632,185.583,0.45459054176269803,2.2356509261674926,0.3617709501682423,13.0,-0.11584296326867516
133726,2017-09-30,CCMP,12571T100,CMC MATERIALS INC,136.784,136.784,60.334,38.828,31.222,6.211,32.713,834.1,0.5589103988770616,3.52281858452663,0.773212064481982,79.93,0.11492941214828334
133288,2017-09-30,SLAB,826919102,SILICON LABORATORIES INC,198.723,198.723,78.389,84.45,25.29,2.178,22.127,1477.786,0.6055363495921459,2.3531438721136766,1.0304451701223296,79.9,0.11590101244925122
132740,2017-09-30,IFNNY,45662N103,INFINEON TECHNOLOGIES AG,2359.594,2359.594,1208.29,514.854,369.882,100.42,335.334,11748.029,0.48792461754013616,4.583035190558877,0.7727106861229326,,0.1909905244439869
160888,2017-09-30,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,128.939,128.939,54.055,47.024,23.831,1.444,25.086,605.013,0.5807707520610521,2.7419828172847907,0.895289814772811,106.55,0.21119523559029063
160213,2017-09-30,GSIT,36241U106,GSI TECHNOLOGY INC,9.647,9.647,4.47,6.612,-1.754,0.049,-1.691,101.092,0.5366435161190007,1.4590139140955838,1.0673125647626265,7.27,-0.27781104955831715
061814,2017-09-30,BESIY,073320103,BE SEMICONDUCTOR INDUSTRIES,199.476,199.476,81.078,35.818,78.458,9.973,75.54,787.84,0.593545088130903,5.569155173376514,0.9015059247936085,,0.8157291097760786
133564,2017-09-30,CAMT,M20791105,CAMTEK LTD,23.813,23.813,12.063,8.903,2.847,0.083,2.857,120.737,0.4934279595179104,2.6747163877344713,0.9675500575868835,5.12,0.1321194256917373
178865,2017-09-30,RBCN,78112T206,RUBICON TECHNOLOGY INC,1.345,1.345,1.382,1.003,-1.195,0.007,-1.102,41.483,-0.0275092936802974,1.340977068793619,1.0912801670613732,8.26,-0.810189105278013
148390,2017-09-30,FORM,346375108,FORMFACTOR INC,143.735,143.735,77.135,40.575,15.013,1.028,13.591,653.554,0.46335269767280063,3.54245224892175,1.021075884891191,16.85,0.165743436686429
010499,2017-09-30,TXN,882508104,TEXAS INSTRUMENTS INC,4116.0,4116.0,1315.0,787.0,1789.0,504.0,1789.0,16929.0,0.6805150631681244,5.229987293519695,0.7182783678032421,89.64,0.1200000000000001
010740,2017-09-30,TRT,896712205,TRIO-TECH INTERNATIONAL,10.945,10.945,7.685,2.201,0.559,0.042,0.647,34.706,0.2978529008679762,4.972739663789187,0.8079018845748658,5.24,0.22004235871140354
